0.000000,-5345.384329,-3191.344069,2679.152582
50.000000,-5108.140173,-3351.207299,2934.290952
100.000000,-4854.549441,-3500.346309,3180.039275
150.000000,-4585.422624,-3638.283098,3415.610457
200.000000,-4301.619996,-3764.575417,3640.249838
250.000000,-4004.048883,-3878.818190,3853.237608
300.000000,-3693.660779,-3980.644821,4053.891114
350.000000,-3371.448320,-4069.728370,4241.567053
400.000000,-3038.442130,-4145.782614,4415.663540
450.000000,-2695.707535,-4208.562976,4575.622041
500.000000,-2344.341172,-4257.867316,4720.929175
550.000000,-1985.467492,-4293.536596,4851.118371
600.000000,-1620.235172,-4315.455399,4965.771376
650.000000,-1249.813452,-4323.552317,5064.519607
700.000000,-875.388394,-4317.800193,5147.045355
750.000000,-498.159093,-4298.216227,5213.082812
800.000000,-119.333842,-4264.861930,5262.418947
850.000000,259.873739,-4217.842949,5294.894206
900.000000,638.248589,-4157.308740,5310.403039
950.000000,1014.578102,-4083.452109,5308.894264
1000.000000,1387.656021,-3996.508601,5290.371242
1050.000000,1756.286305,-3896.755767,5254.891893
1100.000000,2119.286975,-3784.512282,5202.568523
1150.000000,2475.493914,-3660.136938,5133.567484
1200.000000,2823.764610,-3524.027506,5048.108657
1250.000000,3162.981836,-3376.619464,4946.464764
1300.000000,3492.057248,-3218.384619,4828.960505
1350.000000,3809.934890,-3049.829591,4695.971531
1400.000000,4115.594603,-2871.494200,4547.923251
1450.000000,4408.055315,-2683.949740,4385.289478
1500.000000,4686.378206,-2487.797141,4208.590915
1550.000000,4949.669742,-2283.665051,4018.393492
1600.000000,5197.084562,-2072.207814,3815.306555
1650.000000,5427.828209,-1854.103371,3599.980913
1700.000000,5641.159700,-1630.051080,3373.106752
1750.000000,5836.393924,-1400.769468,3135.411417
1800.000000,6012.903853,-1166.993918,2887.657074
1850.000000,6170.122579,-929.474306,2630.638264
1900.000000,6307.545141,-688.972580,2365.179343
1950.000000,6424.730164,-446.260312,2092.131831
2000.000000,6521.301288,-202.116210,1812.371666
2050.000000,6596.948382,42.676394,1526.796388
2100.000000,6651.428550,287.332067,1236.322242
2150.000000,6684.566917,531.065804,941.881227
2200.000000,6696.257191,773.095564,644.418093
2250.000000,6686.462007,1012.644790,344.887292
2300.000000,6655.213045,1248.944906,44.249904
2350.000000,6602.610926,1481.237802,-256.529462
2400.000000,6528.824881,1708.778274,-556.485778
2450.000000,6434.092201,1930.836422,-854.656708
2500.000000,6318.717463,2146.700004,-1150.085708
2550.000000,6183.071544,2355.676729,-1441.825105
2600.000000,6027.590413,2557.096479,-1728.939153
2650.000000,5852.773720,2750.313473,-2010.507045
2700.000000,5659.183171,2934.708334,-2285.625872
2750.000000,5447.440708,3109.690083,-2553.413532
2800.000000,5218.226498,3274.698035,-2813.011559
2850.000000,4972.276727,3429.203596,-3063.587889
2900.000000,4710.381215,3572.711955,-3304.339524
2950.000000,4433.380869,3704.763669,-3534.495109
3000.000000,4142.164956,3824.936130,-3753.317409
3050.000000,3837.668236,3932.844915,-3960.105664
3100.000000,3520.867943,4028.145006,-4154.197831
3150.000000,3192.780629,4110.531894,-4334.972706
3200.000000,2854.458890,4179.742536,-4501.851897
3250.000000,2506.987970,4235.556191,-4654.301676
3300.000000,2151.482271,4277.795117,-4791.834671
3350.000000,1789.081762,4306.325119,-4914.011421
3400.000000,1420.948320,4321.055973,-5020.441761
3450.000000,1048.261986,4321.941693,-5110.786064
3500.000000,672.217187,4308.980668,-5184.756308
3550.000000,294.018895,4282.215650,-5242.116979
3600.000000,-85.121232,4241.733599,-5282.685812
3650.000000,-463.988736,4187.665391,-5306.334352
3700.000000,-841.370246,4120.185385,-5312.988346
3750.000000,-1216.057359,4039.510846,-5302.627964
3800.000000,-1586.850507,3945.901236,-5275.287841
3850.000000,-1952.562789,3839.657374,-5231.056951
3900.000000,-2312.023759,3721.120455,-5170.078299
3950.000000,-2664.083163,3590.670948,-5092.548451
4000.000000,-3007.614607,3448.727370,-4998.716886
4050.000000,-3341.519148,3295.744933,-4888.885184
4100.000000,-3664.728792,3132.214086,-4763.406048
4150.000000,-3976.209893,2958.658933,-4622.682159
4200.000000,-4274.966446,2775.635552,-4467.164883
4250.000000,-4560.043249,2583.730219,-4297.352813
4300.000000,-4830.528943,2383.557521,-4113.790171
4350.000000,-5085.558906,2175.758397,-3917.065058
4400.000000,-5324.317996,1960.998086,-3707.807572
4450.000000,-5546.043143,1739.964000,-3486.687792
4500.000000,-5750.025768,1513.363533,-3254.413629
4550.000000,-5935.614029,1281.921803,-3011.728574
4600.000000,-6102.214894,1046.379337,-2759.409313
4650.000000,-6249.296014,807.489712,-2498.263259
4700.000000,-6376.387418,566.017155,-2229.125968
4750.000000,-6483.082998,322.734105,-1952.858484
4800.000000,-6569.041800,78.418757,-1670.344587
4850.000000,-6633.989103,-166.147420,-1382.487985
4900.000000,-6677.717293,-410.182167,-1090.209433
4950.000000,-6700.086520,-652.904929,-794.443800
