0.000000,3169.682485,4115.749198,-4346.976509
50.000000,2830.692213,4184.039244,-4512.873697
100.000000,2482.628991,4238.918610,-4664.306231
150.000000,2126.609106,4280.212550,-4800.790005
200.000000,1763.774163,4307.789902,-4921.888927
250.000000,1395.287415,4321.563495,-5027.216292
300.000000,1022.330025,4321.490413,-5116.436013
350.000000,646.097270,4307.572118,-5189.263673
400.000000,267.794711,4279.854426,-5245.467424
450.000000,-111.365675,4238.427349,-5284.868708
500.000000,-490.169380,4183.424788,-5307.342809
550.000000,-867.403251,4115.024091,-5312.819238
600.000000,-1241.859374,4033.445468,-5301.281934
650.000000,-1612.338934,3938.951273,-5272.769300
700.000000,-1977.656047,3831.845152,-5227.374060
750.000000,-2336.641544,3712.471054,-5165.242944
800.000000,-2688.146708,3581.212124,-5086.576202
850.000000,-3031.046928,3438.489462,-4991.626949
900.000000,-3364.245292,3284.760769,-4880.700335
950.000000,-3686.676073,3120.518874,-4754.152560
1000.000000,-3997.308129,2946.290148,-4612.389720
1050.000000,-4295.148176,2762.632821,-4455.866497
1100.000000,-4579.243951,2570.135188,-4285.084696
1150.000000,-4848.687239,2369.413724,-4100.591633
1200.000000,-5102.616754,2161.111116,-3902.978379
1250.000000,-5340.220878,1945.894208,-3692.877865
1300.000000,-5560.740235,1724.451867,-3470.962858
1350.000000,-5763.470104,1497.492787,-3237.943807
1400.000000,-5947.762648,1265.743226,-2994.566576
1450.000000,-6113.028975,1029.944692,-2741.610062
1500.000000,-6258.741004,790.851577,-2479.883706
1550.000000,-6384.433137,549.228754,-2210.224919
1600.000000,-6489.703735,305.849140,-1933.496403
1650.000000,-6574.216398,61.491238,-1650.583414
1700.000000,-6637.701022,-183.063350,-1362.390929
1750.000000,-6679.954665,-427.032401,-1069.840776
1800.000000,-6700.842186,-669.635571,-773.868692
1850.000000,-6700.296677,-910.096872,-475.421346
1900.000000,-6678.319680,-1147.647146,-175.453324
1950.000000,-6634.981178,-1381.526514,125.075906
2000.000000,-6570.419383,-1610.986795,425.205052
2050.000000,-6484.840297,-1835.293889,723.974059
2100.000000,-6378.517065,-2053.730116,1020.427164
2150.000000,-6251.789110,-2265.596505,1313.615941
2200.000000,-6105.061066,-2470.215022,1602.602324
2250.000000,-5938.801492,-2666.930732,1886.461596
2300.000000,-5753.541395,-2855.113893,2164.285339
2350.000000,-5549.872550,-3034.161963,2435.184332
2400.000000,-5328.445623,-3203.501531,2698.291385
2450.000000,-5089.968109,-3362.590150,2952.764117
2500.000000,-4835.202095,-3510.918070,3197.787641
2550.000000,-4564.961836,-3648.009880,3432.577172
2600.000000,-4280.111175,-3773.426029,3656.380542
2650.000000,-3981.560799,-3886.764237,3868.480606
2700.000000,-3670.265344,-3987.660797,4068.197543
2750.000000,-3347.220362,-4075.791740,4254.891039
2800.000000,-3013.459150,-4150.873889,4427.962343
2850.000000,-2670.049464,-4212.665772,4586.856197
2900.000000,-2318.090114,-4260.968412,4731.062620
2950.000000,-1958.707464,-4295.625974,4860.118558
3000.000000,-1593.051837,-4316.526280,4973.609380
3050.000000,-1222.293841,-4323.601180,5071.170222
3100.000000,-847.620630,-4316.826793,5152.487170
3150.000000,-470.232112,-4296.223589,5217.298287
3200.000000,-91.337105,-4261.856349,5265.394467
3250.000000,287.850532,-4213.833965,5296.620127
3300.000000,666.115786,-4152.309113,5310.873722
3350.000000,1042.246388,-4077.477773,5308.108089
3400.000000,1415.036701,-3989.578621,5288.330623
3450.000000,1783.291592,-3888.892275,5251.603263
3500.000000,2145.830271,-3775.740408,5198.042321
3550.000000,2501.490090,-3650.484729,5127.818120
3600.000000,2849.130277,-3513.525838,5041.154469
3650.000000,3187.635618,-3365.301944,4938.327956
3700.000000,3515.920038,-3206.287477,4819.667081
3750.000000,3832.930111,-3036.991564,4685.551212
3800.000000,4137.648452,-2857.956411,4536.409380
3850.000000,4429.097000,-2669.755561,4372.718911
3900.000000,4706.340178,-2472.992059,4195.003906
3950.000000,4968.487912,-2268.296520,4003.833566
4000.000000,5214.698506,-2056.325102,3799.820365
4050.000000,5444.181366,-1837.757404,3583.618092
4100.000000,5656.199553,-1613.294274,3355.919753
4150.000000,5850.072171,-1383.655565,3117.455345
4200.000000,6025.176564,-1149.577813,2868.989511
4250.000000,6180.950335,-911.811864,2611.319081
4300.000000,6316.893166,-671.120466,2345.270507
4350.000000,6432.568435,-428.275800,2071.697207
4400.000000,6527.604631,-184.057001,1791.476812
4450.000000,6601.696556,60.752356,1505.508342
4500.000000,6654.606311,305.366782,1214.709306
4550.000000,6686.164067,549.001407,920.012748
4600.000000,6696.268614,790.874508,622.364239
4650.000000,6684.887680,1030.210030,322.718827
4700.000000,6652.058043,1266.240088,22.037956
4750.000000,6597.885402,1498.207441,-278.713625
4800.000000,6522.544034,1725.367932,-578.570983
4850.000000,6426.276226,1946.992886,-876.572102
4900.000000,6309.391488,2162.371457,-1171.760987
4950.000000,6172.265545,2370.812913,-1463.190744
5000.000000,6015.339119,2571.648863,-1749.926627
5050.000000,5839.116498,2764.235403,-2031.049048
5100.000000,5644.163899,2947.955186,-2305.656537
5150.000000,5431.107635,3122.219408,-2572.868640
5200.000000,5200.632086,3286.469690,-2831.828748
5250.000000,4953.477480,3440.179877,-3081.706852
5300.000000,4690.437500,3582.857715,-3321.702202
5350.000000,4412.356716,3714.046434,-3551.045881
5400.000000,4120.127855,3833.326198,-3769.003266
5450.000000,3814.688917,3940.315454,-3974.876379
5500.000000,3497.020148,4034.672139,-4168.006125
5550.000000,3168.140874,4116.094772,-4347.774390
