0.000000,2190.852629,-180.524350,-6872.065847
50.000000,2479.843192,-396.044644,-6790.605124
100.000000,2762.324968,-610.526211,-6691.317325
150.000000,3037.629979,-823.422245,-6574.641454
200.000000,3305.121545,-1034.200847,-6441.051140
250.000000,3564.194612,-1242.345752,-6291.052070
300.000000,3814.275933,-1447.356940,-6125.179520
350.000000,4054.824146,-1648.751140,-5943.995981
400.000000,4285.329727,-1846.062240,-5748.088900
450.000000,4505.314868,-2038.841625,-5538.068525
500.000000,4714.333266,-2226.658422,-5314.565869
550.000000,4911.969859,-2409.099690,-5078.230779
600.000000,5097.840500,-2585.770553,-4829.730124
650.000000,5271.591595,-2756.294276,-4569.746087
700.000000,5432.899709,-2920.312306,-4298.974561
750.000000,5581.471149,-3077.484271,-4018.123658
800.000000,5717.041531,-3227.487960,-3727.912299
850.000000,5839.375343,-3370.019266,-3429.068912
900.000000,5948.265510,-3504.792129,-3122.330209
950.000000,6043.532954,-3631.538450,-2808.440042
1000.000000,6125.026180,-3750.008011,-2488.148342
1050.000000,6192.620859,-3859.968386,-2162.210123
1100.000000,6246.219449,-3961.204850,-1831.384545
1150.000000,6285.750819,-4053.520301,-1496.434040
1200.000000,6311.169913,-4136.735177,-1158.123485
1250.000000,6322.457429,-4210.687394,-817.219419
1300.000000,6319.619531,-4275.232291,-474.489295
1350.000000,6302.687595,-4330.242586,-130.700766
1400.000000,6271.717974,-4375.608360,213.379007
1450.000000,6226.791804,-4411.237042,556.984027
1500.000000,6168.014833,-4437.053427,899.350123
1550.000000,6095.517289,-4452.999705,1239.715606
1600.000000,6009.453765,-4459.035518,1577.321924
1650.000000,5910.003146,-4455.138030,1911.414328
1700.000000,5797.368552,-4441.302021,2241.242547
1750.000000,5671.777312,-4417.540009,2566.061482
1800.000000,5533.480962,-4383.882381,2885.131932
1850.000000,5382.755257,-4340.377553,3197.721337
1900.000000,5219.900209,-4287.092145,3503.104576
1950.000000,5045.240132,-4224.111177,3800.564792
2000.000000,4859.123702,-4151.538280,4089.394278
2050.000000,4661.924024,-4069.495922,4368.895407
2100.000000,4454.038693,-3978.125647,4638.381630
2150.000000,4235.889860,-3877.588323,4897.178537
2200.000000,4007.924287,-3768.064401,5144.624988
2250.000000,3770.613379,-3649.754172,5380.074316
2300.000000,3524.453202,-3522.878027,5602.895621
2350.000000,3269.964465,-3387.676713,5812.475134
2400.000000,3007.692469,-3244.411580,6008.217683
2450.000000,2738.207000,-3093.364805,6189.548239
2500.000000,2462.102173,-2934.839612,6355.913561
2550.000000,2179.996207,-2769.160441,6506.783939
2600.000000,1892.531118,-2596.673107,6641.655026
2650.000000,1600.372331,-2417.744893,6760.049770
2700.000000,1304.208183,-2232.764608,6861.520439
2750.000000,1004.749320,-2042.142577,6945.650738
2800.000000,702.727958,-1846.310559,7012.058004
2850.000000,398.897018,-1645.721590,7060.395492
2900.000000,94.029097,-1440.849730,7090.354721
2950.000000,-211.084718,-1232.189707,7101.667882
3000.000000,-515.636220,-1020.256453,7094.110298
3050.000000,-818.801642,-805.584502,7067.502901
3100.000000,-1119.743408,-588.727265,7021.714734
3150.000000,-1417.612117,-370.256144,6956.665431
3200.000000,-1711.548726,-150.759498,6872.327674
3250.000000,-2000.686979,69.158572,6768.729575
3300.000000,-2284.156055,288.879612,6645.956978
3350.000000,-2561.083462,507.772385,6504.155624
3400.000000,-2830.598157,725.194644,6343.533169
3450.000000,-3091.833898,940.495095,6164.360989
3500.000000,-3343.932819,1153.015559,5966.975758
3550.000000,-3586.049202,1362.093333,5751.780745
3600.000000,-3817.353454,1567.063743,5519.246785
3650.000000,-4037.036235,1767.262884,5269.912897
3700.000000,-4244.312734,1962.030527,5004.386494
3750.000000,-4438.427043,2150.713190,4723.343163
3800.000000,-4618.656607,2332.667349,4427.525955
3850.000000,-4784.316687,2507.262755,4117.744190
3900.000000,-4934.764809,2673.885842,3794.871712
3950.000000,-5069.405128,2831.943196,3459.844607
4000.000000,-5187.692671,2980.865029,3113.658357
4050.000000,-5289.137390,3120.108649,2757.364428
4100.000000,-5373.307974,3249.161861,2392.066303
4150.000000,-5439.835356,3367.546267,2018.914971
4200.000000,-5488.415872,3474.820422,1639.103899
4250.000000,-5518.814005,3570.582802,1253.863532
4300.000000,-5530.864675,3654.474538,864.455353
4350.000000,-5524.475036,3726.181880,472.165569
4400.000000,-5499.625732,3785.438354,78.298484
4450.000000,-5456.371598,3832.026580,-315.830369
4500.000000,-5394.841781,3865.779714,-708.901260
4550.000000,-5315.239276,3886.582517,-1099.597374
4600.000000,-5217.839872,3894.371999,-1486.611925
4650.000000,-5102.990534,3889.137667,-1868.655181
4700.000000,-4971.107225,3870.921351,-2244.461318
4750.000000,-4822.672208,3839.816621,-2612.795032
4800.000000,-4658.230871,3795.967812,-2972.457824
4850.000000,-4478.388114,3739.568673,-3322.293899
4900.000000,-4283.804347,3670.860659,-3661.195615
4950.000000,-4075.191173,3590.130908,-3988.108439
5000.000000,-3853.306797,3497.709927,-4302.035363
5050.000000,-3618.951236,3393.969027,-4602.040760
5100.000000,-3372.961388,3279.317551,-4887.253650
5150.000000,-3116.206018,3154.199933,-5156.870384
5200.000000,-2849.580727,3019.092622,-5410.156735
5250.000000,-2574.002957,2874.500922,-5646.449410
5300.000000,-2290.407073,2720.955788,-5865.157004
5350.000000,-1999.739590,2559.010598,-6065.760430
5400.000000,-1702.954556,2389.237961,-6247.812839
5450.000000,-1401.009158,2212.226561,-6410.939088
5500.000000,-1094.859546,2028.578100,-6554.834778
5550.000000,-785.456925,1838.904329,-6679.264921
5600.000000,-473.743917,1643.824213,-6784.062272
5650.000000,-160.651205,1443.961231,-6869.125369
5700.000000,152.905530,1239.940836,-6934.416336
5750.000000,466.028382,1032.388064,-6979.958481
5800.000000,777.839705,821.925332,-7005.833729
5850.000000,1087.484314,609.170384,-7012.179946
5900.000000,1394.131411,394.734430,-6999.188164
5950.000000,1696.976258,179.220441,-6967.099767
6000.000000,1995.241592,-36.778380,-6916.203641
6050.000000,2288.178814,-252.679974,-6846.833340
6100.000000,2575.068961,-467.914639,-6759.364268
6150.000000,2855.223480,-681.926105,-6654.210917
6200.000000,3127.984812,-894.172462,-6531.824159
6250.000000,3392.726825,-1104.126965,-6392.688628
6300.000000,3648.855087,-1311.278720,-6237.320174
6350.000000,3895.807014,-1515.133255,-6066.263434
6400.000000,4133.051897,-1715.212997,-5880.089492
