OBJECT_J 402 0.0024875621890547263 51.65 249.420435921729 94.22566829708441 8.388771058995088 57400
OBJECT_H 402 0.007462686567164179 51.64 249.420435921729 94.22566829708441 8.388771058995088 57400
OBJECT_G 402.5 0.0012422360248447205 51.63 249.420435921729 94.22566829708441 8.388771058995088 57400
OBJECT_F 404.5 0.018541409147095178 51.65 249.420435921729 94.22566829708441 8.388771058995088 57400
OBJECT_E 403 0.0024813895781637717 51.63 249.420435921729 94.22566829708441 8.388771058995088 57400
OBJECT_D 402.5 0.006211180124223602 51.64 249.420435921729 94.22566829708441 8.388771058995088 57400
OBJECT_C 403 0.0024813895781637717 51.64 249.420435921729 94.22566829708441 8.388771058995088 57400
OBJECT_B 402.5 0.011180124223602485 51.64 249.420435921729 94.22566829708441 8.388771058995088 57400
OBJECT_A 402.5 0.008695652173913044 51.64 249.420435921729 94.22566829708441 8.388771058995088 57400
FALCON_9_R/B 35106.5 0.9892327631635167 24.47 249.420435921729 94.22566829708441 8.388771058995088 57400
INMARSAT_5-F4 35259.5 0.9890809569052312 24.52 249.420435921729 94.22566829708441 8.388771058995088 57400
ISS_DEB 402.5 0.008695652173913044 51.64 249.420435921729 94.22566829708441 8.388771058995088 57400
GSLV_R/B 17826.5 0.9934928337026337 20.58 249.420435921729 94.22566829708441 8.388771058995088 57400
GSAT_9 35749 0.002965117905395955 0.05 249.420435921729 94.22566829708441 8.388771058995088 57400
ARIANE_5_DEB_(SYLDA) 17987 0.9839884360927337 4.03 249.420435921729 94.22566829708441 8.388771058995088 57400
ARIANE_5_R/B 18035 0.9850845578042695 4.06 249.420435921729 94.22566829708441 8.388771058995088 57400
SGDC 35787 0.000027943107832453124 0.06 249.420435921729 94.22566829708441 8.388771058995088 57400
KOREASAT_7 35787 0.00008382932349735938 0.06 249.420435921729 94.22566829708441 8.388771058995088 57400
CZ-7_R/B 155.5 0.05466237942122187 42.76 249.420435921729 94.22566829708441 8.388771058995088 57400
TIANZHOU_1 384.5 0.009102730819245773 42.78 249.420435921729 94.22566829708441 8.388771058995088 57400
SOYUZ_MS-04 405 0.009876543209876543 51.64 249.420435921729 94.22566829708441 8.388771058995088 57400
CYGNUS_OA-7 405 0.009876543209876543 51.64 249.420435921729 94.22566829708441 8.388771058995088 57400
GAOFEN_3_DEB 754 0.01856763925729443 98.37 249.420435921729 94.22566829708441 8.388771058995088 57400
GAOFEN_3_DEB 742 0.006738544474393531 98.42 249.420435921729 94.22566829708441 8.388771058995088 57400
GAOFEN_3_DEB 741 0.008097165991902834 98.41 249.420435921729 94.22566829708441 8.388771058995088 57400
YAOGAN_30_DEB 822.5 0.22674772036474164 97.93 249.420435921729 94.22566829708441 8.388771058995088 57400
YAOGAN_30_DEB 819 0.2271062271062271 98.07 249.420435921729 94.22566829708441 8.388771058995088 57400
ASTRO_H_DEB 557.5 0.006278026905829596 31.01 249.420435921729 94.22566829708441 8.388771058995088 57400
ASTRO_H_DEB 554 0.010830324909747292 31.01 249.420435921729 94.22566829708441 8.388771058995088 57400
YAOGAN_29_DEB 614.5 0.005695687550854353 97.90 249.420435921729 94.22566829708441 8.388771058995088 57400
CZ-4C_DEB 700.5 0.16488222698072805 97.96 249.420435921729 94.22566829708441 8.388771058995088 57400
CZ-4C_DEB 712 0.16292134831460675 97.89 249.420435921729 94.22566829708441 8.388771058995088 57400
CZ-4C_DEB 549 0.122040072859745 97.83 249.420435921729 94.22566829708441 8.388771058995088 57400
ERS_1_DEB 765.5 0.03200522534291313 98.45 249.420435921729 94.22566829708441 8.388771058995088 57400
TRANSIT_18_DEB 988 0.07894736842105263 89.96 249.420435921729 94.22566829708441 8.388771058995088 57400
TRANSIT_13_DEB 800.5 0.051842598376014994 90.13 249.420435921729 94.22566829708441 8.388771058995088 57400
TRANSIT_5B-2_DEB 984 0.052845528455284556 89.93 249.420435921729 94.22566829708441 8.388771058995088 57400
MIDAS_4_DEB 3602.5 0.24358084663428176 95.88 249.420435921729 94.22566829708441 8.388771058995088 57400
MIDAS_4_DEB 3615.5 0.09528419305766837 95.85 249.420435921729 94.22566829708441 8.388771058995088 57400
CZ-3B_R/B 20334.5 0.9884432860409649 20.94 249.420435921729 94.22566829708441 8.388771058995088 57400
CHINASAT_16 35786 0.00047504610741630807 0.06 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 768 0.005208333333333333 98.48 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 916 0.22816593886462883 99.49 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 650 0.0015384615384615385 98.35 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 1420.5 0.2404083069341781 99.83 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 1057.5 0.03167848699763593 99.97 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 1134 0.04585537918871252 99.92 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 1274 0.3453689167974882 99.64 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 1296 0.16358024691358025 99.75 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 1144 0.045454545454545456 99.93 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 1138.5 0.048748353096179184 99.90 249.420435921729 94.22566829708441 8.388771058995088 57400
DELTA_1_DEB 1110 0.109009009009009 99.24 249.420435921729 94.22566829708441 8.388771058995088 57400
